,/Users/pslive1/Documents/Walk_Projext/BDL004_Goose_EyeTracking_Walk/BDL004_Goose_EyeTracking_Walk.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,ToCut,all_classes,fixation_classes
731,BDL004_Goose_EyeTracking_Walk.mov,733,fixation,11837,395085.0,395185.0,100.0,395016.6667,06:35.1,421.37,304.78,52,45,,building building pavement person plant_horizontal plant_vertical plant_vertical plant_vertical sky,plant_horizontal
732,BDL004_Goose_EyeTracking_Walk.mov,734,fixation,11872,395951.6667,396620.0,668.333333,396185.0,06:36.3,193.93,372.41,51,51,,bench_chair building building building building pavement plant_horizontal plant_vertical plant_vertical plant_vertical sky,pavement
733,BDL004_Goose_EyeTracking_Walk.mov,735,fixation,11895,396686.6667,397420.0,733.333333,396951.6667,06:37.0,251.98,403.57,56,60,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky,pavement
734,BDL004_Goose_EyeTracking_Walk.mov,736,fixation,11914,397555.0,397855.0,300.0,397586.6667,06:37.7,167.88,371.9,64,59,,building building building pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky sky,plant_vertical
735,BDL004_Goose_EyeTracking_Walk.mov,737,fixation,11935,398221.6667,398555.0,333.333333,398286.6667,06:38.4,75.44,333.28,56,53,,building building pavement plant_horizontal plant_vertical plant_vertical pole sky sky,
736,BDL004_Goose_EyeTracking_Walk.mov,738,fixation,11950,398823.3333,398990.0,166.666667,398788.3333,06:38.9,276.83,457.24,41,56,,building pavement person plant_horizontal plant_vertical plant_vertical sky,
737,BDL004_Goose_EyeTracking_Walk.mov,739,fixation,11959,399156.6667,399256.6667,100.0,399088.3333,06:39.2,408.41,400.4,68,76,,building person plant_horizontal plant_vertical plant_vertical sky,
738,BDL004_Goose_EyeTracking_Walk.mov,740,fixation,11966,399390.0,399490.0,100.0,399321.6667,06:39.4,343.74,451.26,76,80,,pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole sky sky,
739,BDL004_Goose_EyeTracking_Walk.mov,741,fixation,11972,399590.0,399690.0,100.0,399521.6667,06:39.6,246.49,463.07,72,72,,plant_horizontal plant_vertical plant_vertical plant_vertical sky sky sky,
740,BDL004_Goose_EyeTracking_Walk.mov,742,fixation,11981,399856.6667,400025.0,168.333333,399821.6667,06:39.9,410.1,436.72,72,76,,building building pavement pavement pavement plant_horizontal plant_vertical plant_vertical sky,pavement
741,BDL004_Goose_EyeTracking_Walk.mov,743,fixation,11990,400125.0,400358.3333,233.333333,400123.3333,06:40.2,294.99,408.37,53,52,,building pavement pavement plant_horizontal plant_vertical plant_vertical plant_vertical sky,pavement
742,BDL004_Goose_EyeTracking_Walk.mov,744,fixation,12008,400358.3333,401326.6667,968.333333,400723.3333,06:40.8,257.82,369.33,54,50,,building pavement person person plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical pole sky sky,
743,BDL004_Goose_EyeTracking_Walk.mov,745,fixation,12034,401493.3333,401893.3333,400.0,401591.6667,06:41.7,161.71,322.09,59,65,,building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky,
744,BDL004_Goose_EyeTracking_Walk.mov,746,fixation,12045,402026.6667,402126.6667,100.0,401958.3333,06:42.0,66.86,368.77,48,37,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical sky sky,pavement
745,BDL004_Goose_EyeTracking_Walk.mov,747,fixation,12048,402126.6667,402226.6667,100.0,402058.3333,06:42.1,118.46,398.96,46,37,,building building pavement plant_vertical sky sky,pavement
746,BDL004_Goose_EyeTracking_Walk.mov,748,fixation,12056,402393.3333,402493.3333,100.0,402325.0,06:42.4,126.08,389.89,58,62,,building building pavement plant_horizontal plant_vertical plant_vertical pole sky sky,pavement
747,BDL004_Goose_EyeTracking_Walk.mov,749,fixation,12090,403495.0,403628.3333,133.333333,403460.0,06:43.5,421.25,319.74,42,42,,building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky,pavement
748,BDL004_Goose_EyeTracking_Walk.mov,750,fixation,12097,403761.6667,403863.3333,101.666667,403693.3333,06:43.8,377.14,318.64,38,44,,building building car pavement plant_vertical plant_vertical pole sky sky,pavement
749,BDL004_Goose_EyeTracking_Walk.mov,751,fixation,12105,403996.6667,404130.0,133.333333,403961.6667,06:44.0,253.44,302.75,23,32,,building building building car pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sky,building
750,BDL004_Goose_EyeTracking_Walk.mov,752,fixation,12111,404130.0,404430.0,300.0,404161.6667,06:44.2,291.37,284.26,21,32,,building building pavement pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky,plant_vertical plant_vertical
751,BDL004_Goose_EyeTracking_Walk.mov,753,fixation,12122,404496.6667,404763.3333,266.666667,404528.3333,06:44.6,305.71,350.56,38,38,,building pavement pavement person plant_vertical plant_vertical sky sky,building person
752,BDL004_Goose_EyeTracking_Walk.mov,754,fixation,12135,404930.0,405231.6667,301.666667,404961.6667,06:45.0,398.09,303.83,43,43,,pavement person plant_horizontal plant_vertical plant_vertical sky sky,person
753,BDL004_Goose_EyeTracking_Walk.mov,755,fixation,12163,405765.0,406265.0,500.0,405896.6667,06:46.0,262.45,338.8,58,51,,building car pavement person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical sky,
754,BDL004_Goose_EyeTracking_Walk.mov,756,fixation,12181,406466.6667,406733.3333,266.666667,406498.3333,06:46.6,156.64,327.09,47,44,,building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky,building
755,BDL004_Goose_EyeTracking_Walk.mov,757,fixation,12189,406733.3333,407000.0,266.666667,406765.0,06:46.8,194.81,314.37,45,41,,building building building pavement plant_horizontal plant_horizontal plant_vertical pole sky sky,building building
756,BDL004_Goose_EyeTracking_Walk.mov,758,fixation,12197,407066.6667,407200.0,133.333333,407031.6667,06:47.1,186.21,320.0,47,41,,building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky,building
757,BDL004_Goose_EyeTracking_Walk.mov,759,fixation,12204,407266.6667,407466.6667,200.0,407265.0,06:47.3,268.98,307.0,53,40,,pavement pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical sky,
758,BDL004_Goose_EyeTracking_Walk.mov,760,fixation,12220,407533.3333,408268.3333,735.0,407800.0,06:47.9,250.44,290.08,58,46,,building building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky,building
759,BDL004_Goose_EyeTracking_Walk.mov,761,fixation,12234,408268.3333,408501.6667,233.333333,408266.6667,06:48.3,251.06,330.82,67,40,,building building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky sky,
760,BDL004_Goose_EyeTracking_Walk.mov,762,fixation,12242,408568.3333,408701.6667,133.333333,408533.3333,06:48.6,231.55,330.17,52,44,,building building pavement plant_horizontal plant_horizontal plant_vertical pole sky sky,plant_horizontal
761,BDL004_Goose_EyeTracking_Walk.mov,763,fixation,12245,408701.6667,408801.6667,100.0,408633.3333,06:48.7,208.62,336.94,60,60,,building building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky sky,plant_horizontal
762,BDL004_Goose_EyeTracking_Walk.mov,764,fixation,12254,409003.3333,409103.3333,100.0,408935.0,06:49.0,165.39,387.46,60,22,,building building building pavement plant_horizontal plant_vertical sky sky,pavement
763,BDL004_Goose_EyeTracking_Walk.mov,765,fixation,12261,409236.6667,409336.6667,100.0,409168.3333,06:49.2,216.66,293.21,52,38,,building building building pavement plant_horizontal plant_horizontal plant_vertical pole sky sky,plant_horizontal
764,BDL004_Goose_EyeTracking_Walk.mov,766,fixation,12268,409470.0,409570.0,100.0,409401.6667,06:49.5,166.33,325.83,64,46,,bench_chair building building building car pavement plant_horizontal plant_vertical pole sky sky,plant_horizontal
765,BDL004_Goose_EyeTracking_Walk.mov,767,fixation,12278,409770.0,409936.6667,166.666667,409735.0,06:49.8,220.52,288.76,30,38,,building building building car pavement plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky sky,plant_horizontal
766,BDL004_Goose_EyeTracking_Walk.mov,768,fixation,12285,409936.6667,410203.3333,266.666667,409968.3333,06:50.0,193.28,262.15,26,36,,building building building pavement pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole sky sky,building
767,BDL004_Goose_EyeTracking_Walk.mov,769,fixation,12306,410571.6667,411005.0,433.333333,410670.0,06:50.7,120.53,350.69,24,32,,building building building pavement pavement pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole sculpture sky sky sky,plant_horizontal
768,BDL004_Goose_EyeTracking_Walk.mov,770,fixation,12326,411371.6667,411540.0,168.333333,411336.6667,06:51.4,137.95,287.46,50,47,,building building building pavement plant_horizontal plant_vertical plant_vertical plant_vertical pole sky sky,plant_horizontal plant_vertical
769,BDL004_Goose_EyeTracking_Walk.mov,771,fixation,12334,411573.3333,411840.0,266.666667,411605.0,06:51.7,181.0,307.78,38,43,,building pavement plant_horizontal plant_vertical plant_vertical sky,pavement
770,BDL004_Goose_EyeTracking_Walk.mov,772,fixation,12350,411873.3333,412606.6667,733.333333,412138.3333,06:52.2,158.59,349.96,46,46,,building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical sky,
771,BDL004_Goose_EyeTracking_Walk.mov,773,fixation,12362,412606.6667,412706.6667,100.0,412538.3333,06:52.6,143.73,395.02,45,40,,pavement plant_horizontal plant_vertical plant_vertical sky,pavement
772,BDL004_Goose_EyeTracking_Walk.mov,774,fixation,12375,413008.3333,413141.6667,133.333333,412973.3333,06:53.0,252.13,308.38,34,43,,bench_chair building building pavement plant_horizontal plant_horizontal plant_vertical sky,building
773,BDL004_Goose_EyeTracking_Walk.mov,775,fixation,12390,413141.6667,414043.3333,901.666667,413473.3333,06:53.5,251.83,308.13,36,42,,building building pavement pavement plant_horizontal plant_vertical plant_vertical sky,
774,BDL004_Goose_EyeTracking_Walk.mov,776,fixation,12409,414176.6667,414276.6667,100.0,414108.3333,06:54.2,183.82,318.61,36,40,,building building car plant_horizontal plant_vertical sky sky,car
775,BDL004_Goose_EyeTracking_Walk.mov,777,fixation,12441,414276.6667,416278.3333,2001.6666670000002,415175.0,06:55.2,245.0,325.81,22,36,,building building building pavement plant_horizontal plant_vertical plant_vertical plant_vertical sky sky,
776,BDL004_Goose_EyeTracking_Walk.mov,778,fixation,12487,416646.6667,416980.0,333.333333,416711.6667,06:56.8,153.6,345.51,35,33,,building building building building pavement plant_horizontal plant_vertical plant_vertical sky,pavement
777,BDL004_Goose_EyeTracking_Walk.mov,779,fixation,12494,417013.3333,417113.3333,100.0,416945.0,06:57.0,138.61,392.63,34,31,,building building pavement pavement plant_horizontal plant_vertical plant_vertical plant_vertical sky,pavement pavement
778,BDL004_Goose_EyeTracking_Walk.mov,780,fixation,12500,417213.3333,417313.3333,100.0,417145.0,06:57.2,124.35,403.17,29,38,,building building pavement plant_horizontal plant_vertical plant_vertical sky,pavement
779,BDL004_Goose_EyeTracking_Walk.mov,781,fixation,12514,417646.6667,417780.0,133.333333,417611.6667,06:57.7,97.4,379.54,34,33,,building building pavement plant_horizontal plant_vertical plant_vertical sky,
780,BDL004_Goose_EyeTracking_Walk.mov,782,fixation,12519,417813.3333,417981.6667,168.333333,417778.3333,06:57.8,91.84,370.85,35,32,,building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky,plant_vertical
781,BDL004_Goose_EyeTracking_Walk.mov,783,fixation,12533,418281.6667,418415.0,133.333333,418246.6667,06:58.3,122.89,412.79,58,60,,pavement person plant_horizontal plant_vertical plant_vertical sky,plant_vertical
782,BDL004_Goose_EyeTracking_Walk.mov,784,fixation,12548,418748.3333,418948.3333,200.0,418746.6667,06:58.8,99.82,330.27,49,47,,building pavement pavement pavement person plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky sky,sky pavement sky
783,BDL004_Goose_EyeTracking_Walk.mov,785,fixation,12555,419015.0,419183.3333,168.333333,418980.0,06:59.0,97.79,276.34,46,42,,building pavement plant_horizontal plant_vertical plant_vertical sky,
784,BDL004_Goose_EyeTracking_Walk.mov,786,fixation,12563,419183.3333,419516.6667,333.333333,419248.3333,06:59.3,85.96,296.83,50,41,,building building pavement person plant_vertical plant_vertical plant_vertical sky,person
785,BDL004_Goose_EyeTracking_Walk.mov,787,fixation,12571,419583.3333,419683.3333,100.0,419515.0,06:59.6,142.0,419.96,68,68,,building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky,person plant_vertical
786,BDL004_Goose_EyeTracking_Walk.mov,788,fixation,12576,419716.6667,419883.3333,166.666667,419681.6667,06:59.8,279.08,434.54,46,52,,person plant_horizontal sky,sky
787,BDL004_Goose_EyeTracking_Walk.mov,789,fixation,12582,419916.6667,420050.0,133.333333,419881.6667,07:00.0,163.89,416.41,64,64,,building pavement person plant_vertical sky,
788,BDL004_Goose_EyeTracking_Walk.mov,790,fixation,12589,420150.0,420316.6667,166.666667,420115.0,07:00.2,161.37,423.0,64,61,,building pavement person plant_vertical sky,sky
789,BDL004_Goose_EyeTracking_Walk.mov,791,fixation,12595,420383.3333,420485.0,101.666667,420315.0,07:00.4,178.24,395.92,63,47,,pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky,plant_vertical plant_vertical
790,BDL004_Goose_EyeTracking_Walk.mov,792,fixation,12598,420485.0,420585.0,100.0,420416.6667,07:00.5,160.92,398.11,72,72,,building pavement person plant_vertical plant_vertical plant_vertical sky,plant_vertical
791,BDL004_Goose_EyeTracking_Walk.mov,793,fixation,12611,420785.0,421151.6667,366.666667,420850.0,07:00.9,241.99,377.54,65,51,,building building building pavement pavement person plant_horizontal plant_horizontal plant_vertical sky,building
792,BDL004_Goose_EyeTracking_Walk.mov,794,fixation,12622,421285.0,421385.0,100.0,421216.6667,07:01.3,156.51,336.45,46,43,,building building pavement plant_horizontal plant_vertical plant_vertical sky,building
793,BDL004_Goose_EyeTracking_Walk.mov,795,fixation,12643,421920.0,422153.3333,233.333333,421918.3333,07:02.0,88.48,381.93,48,42,,building building building pavement person person plant_horizontal plant_vertical sky,
794,BDL004_Goose_EyeTracking_Walk.mov,796,fixation,12658,422486.6667,422586.6667,100.0,422418.3333,07:02.5,198.52,201.34,35,38,,building pavement pavement pavement person plant_horizontal plant_vertical plant_vertical plant_vertical pole sky,sky
795,BDL004_Goose_EyeTracking_Walk.mov,797,fixation,12665,422620.0,422886.6667,266.666667,422651.6667,07:02.7,179.5,227.46,33,31,,building person plant_horizontal plant_vertical pole sky,sky
796,BDL004_Goose_EyeTracking_Walk.mov,798,fixation,12685,422988.3333,423888.3333,900.0,423320.0,07:03.4,202.15,318.8,41,44,,building building building building pavement plant_horizontal plant_vertical sculpture sky,pavement
797,BDL004_Goose_EyeTracking_Walk.mov,799,fixation,12702,423888.3333,424088.3333,200.0,423886.6667,07:04.0,201.87,319.13,35,32,,building pavement plant_horizontal plant_horizontal plant_vertical sky,building
798,BDL004_Goose_EyeTracking_Walk.mov,800,fixation,12710,424223.3333,424323.3333,100.0,424155.0,07:04.2,272.69,302.43,32,38,,building building building pavement pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sculpture sky,building
799,BDL004_Goose_EyeTracking_Walk.mov,801,fixation,12753,424323.3333,427093.3333,2770.0,425590.0,07:05.7,284.41,343.41,60,60,,building building building pavement plant_horizontal plant_vertical plant_vertical sky,plant_horizontal
800,BDL004_Goose_EyeTracking_Walk.mov,802,fixation,12804,427326.6667,427460.0,133.333333,427291.6667,07:07.4,213.03,420.6,41,34,,building building building pavement plant_horizontal plant_vertical plant_vertical sculpture sky sky,plant_horizontal
801,BDL004_Goose_EyeTracking_Walk.mov,803,fixation,12811,427560.0,427693.3333,133.333333,427525.0,07:07.6,222.19,384.66,46,37,,building building building pavement plant_horizontal plant_vertical plant_vertical sculpture sky sky,plant_horizontal
802,BDL004_Goose_EyeTracking_Walk.mov,804,fixation,12822,427693.3333,428295.0,601.666667,427891.6667,07:08.0,240.4,335.73,40,31,,building building building building pavement plant_horizontal plant_vertical sculpture sky,plant_horizontal
803,BDL004_Goose_EyeTracking_Walk.mov,805,fixation,12834,428361.6667,428461.6667,100.0,428293.3333,07:08.4,294.3,301.63,56,56,,bench_chair building car pavement plant_horizontal plant_horizontal plant_vertical sky,building
804,BDL004_Goose_EyeTracking_Walk.mov,806,fixation,12851,428595.0,429330.0,735.0,428860.0,07:08.9,310.66,341.58,39,37,,building building building pavement plant_horizontal plant_vertical sculpture sky,plant_horizontal
