,/Users/pslive1/Documents/Walk_Projext/BDL037_Suna_Walk_Take2/BDL037_Suna_EyeTracking_Walk2_Render/BDL037_Suna_EyeTracking_Walk2_Render.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,SubjectGender,SubjectAge,Notes,all_classes,fixation_classes
378,BDL037_Suna_EyeTracking_Walk2_Render.mov,378,fixation,6587,219841.666667,219941.666667,100.0,219473.333333,00:03:39.84200,151.94,107.75,-1000.0,-1000.0,,,,pavement person plant_horizontal plant_vertical,plant_vertical
379,BDL037_Suna_EyeTracking_Walk2_Render.mov,379,fixation,6595,220075.0,220208.333333,133.333333,219740.0,00:03:40.10800,274.63,34.94,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical,plant_vertical
380,BDL037_Suna_EyeTracking_Walk2_Render.mov,380,fixation,6602,220310.0,220476.666667,166.666667,219975.0,00:03:40.34300,234.89,67.94,-1000.0,-1000.0,,,,pavement plant_horizontal plant_vertical sky,plant_vertical
381,BDL037_Suna_EyeTracking_Walk2_Render.mov,381,fixation,6621,220943.333333,221076.666667,133.333333,220608.333333,00:03:40.97700,316.03,150.69,-1000.0,-1000.0,,,,building building building pavement plant_horizontal plant_vertical plant_vertical sky,
382,BDL037_Suna_EyeTracking_Walk2_Render.mov,382,fixation,6627,221176.666667,221276.666667,100.0,220808.333333,00:03:41.17700,279.82,171.43,-1000.0,-1000.0,,,,building building building pavement plant_vertical plant_vertical plant_vertical plant_vertical sky,
383,BDL037_Suna_EyeTracking_Walk2_Render.mov,383,fixation,6634,221410.0,221510.0,100.0,221041.666667,00:03:41.41000,352.74,181.21,-1000.0,-1000.0,,,,building building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole sky,
384,BDL037_Suna_EyeTracking_Walk2_Render.mov,384,fixation,6644,221510.0,222078.333333,568.333333,221376.666667,00:03:41.74500,335.46,179.04,-1000.0,-1000.0,,,,bicycle building building pavement plant_horizontal plant_vertical plant_vertical plant_vertical pole,
385,BDL037_Suna_EyeTracking_Walk2_Render.mov,385,fixation,6663,222345.0,222478.333333,133.333333,222010.0,00:03:42.37800,286.35,84.24,-1000.0,-1000.0,,,,bicycle building building pavement plant_horizontal plant_vertical plant_vertical,building
386,BDL037_Suna_EyeTracking_Walk2_Render.mov,386,fixation,6669,222545.0,222678.333333,133.333333,222210.0,00:03:42.57800,355.07,79.56,-1000.0,-1000.0,,,,bicycle building building pavement plant_vertical plant_vertical plant_vertical,
387,BDL037_Suna_EyeTracking_Walk2_Render.mov,387,fixation,6676,222778.333333,222911.666667,133.333333,222443.333333,00:03:42.81200,335.7,121.63,-1000.0,-1000.0,,,,bicycle building building pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical,
388,BDL037_Suna_EyeTracking_Walk2_Render.mov,388,fixation,6681,222911.666667,223146.666667,235.0,222611.666667,00:03:42.98000,332.29,155.64,-1000.0,-1000.0,,,,bicycle building building pavement pavement pavement plant_horizontal plant_vertical,plant_horizontal
389,BDL037_Suna_EyeTracking_Walk2_Render.mov,389,fixation,6730,224548.333333,224748.333333,200.0,224246.666667,00:03:44.61500,247.96,69.03,-1000.0,-1000.0,,,,pavement plant_horizontal sculpture,plant_horizontal
390,BDL037_Suna_EyeTracking_Walk2_Render.mov,390,fixation,6740,224948.333333,225048.333333,100.0,224580.0,00:03:44.94800,189.67,120.28,-1000.0,-1000.0,,,,building plant_horizontal,plant_horizontal
391,BDL037_Suna_EyeTracking_Walk2_Render.mov,391,fixation,6749,225248.333333,225348.333333,100.0,224880.0,00:03:45.24800,291.42,173.53,-1000.0,-1000.0,,,,building plant_horizontal plant_vertical,plant_vertical plant_horizontal
392,BDL037_Suna_EyeTracking_Walk2_Render.mov,392,fixation,6756,225481.666667,225581.666667,100.0,225113.333333,00:03:45.48200,325.75,185.45,-1000.0,-1000.0,,,,plant_vertical,plant_vertical
393,BDL037_Suna_EyeTracking_Walk2_Render.mov,393,fixation,6763,225683.333333,225850.0,166.666667,225348.333333,00:03:45.71700,221.66,198.97,-1000.0,-1000.0,,,,plant_horizontal plant_vertical,plant_vertical plant_horizontal
394,BDL037_Suna_EyeTracking_Walk2_Render.mov,394,fixation,6770,225883.333333,226083.333333,200.0,225581.666667,00:03:45.95000,169.47,157.68,-1000.0,-1000.0,,,,plant_horizontal plant_vertical sculpture,plant_vertical plant_horizontal
395,BDL037_Suna_EyeTracking_Walk2_Render.mov,395,fixation,6780,226283.333333,226383.333333,100.0,225915.0,00:03:46.28300,50.79,165.52,-1000.0,-1000.0,,,,plant_horizontal plant_vertical,plant_vertical
396,BDL037_Suna_EyeTracking_Walk2_Render.mov,396,fixation,6794,226716.666667,226850.0,133.333333,226381.666667,00:03:46.75000,135.15,231.25,-1000.0,-1000.0,,,,construction pavement plant_horizontal plant_vertical,plant_horizontal plant_vertical
397,BDL037_Suna_EyeTracking_Walk2_Render.mov,397,fixation,6799,226850.0,227051.666667,201.666667,226548.333333,00:03:46.91700,164.13,177.75,-1000.0,-1000.0,,,,building plant_horizontal plant_vertical plant_vertical,plant_vertical plant_horizontal
398,BDL037_Suna_EyeTracking_Walk2_Render.mov,398,fixation,6810,227218.333333,227451.666667,233.333333,226916.666667,00:03:47.28500,104.04,299.64,-1000.0,-1000.0,,,,person plant_horizontal plant_vertical sky,plant_vertical
399,BDL037_Suna_EyeTracking_Walk2_Render.mov,399,fixation,6817,227518.333333,227618.333333,100.0,227150.0,00:03:47.51800,141.45,224.42,-1000.0,-1000.0,,,,person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky,person
400,BDL037_Suna_EyeTracking_Walk2_Render.mov,400,fixation,6820,227618.333333,227718.333333,100.0,227250.0,00:03:47.61800,164.95,216.85,-1000.0,-1000.0,,,,pavement person person plant_vertical plant_vertical,person
401,BDL037_Suna_EyeTracking_Walk2_Render.mov,401,fixation,6827,227785.0,227985.0,200.0,227483.333333,00:03:47.85200,176.75,188.27,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical,pavement plant_vertical plant_horizontal
402,BDL037_Suna_EyeTracking_Walk2_Render.mov,402,fixation,6941,231590.0,231823.333333,233.333333,231288.333333,00:03:51.65700,195.04,166.62,-1000.0,-1000.0,,,,building building building pavement plant_horizontal plant_vertical pole pole sky,plant_vertical
403,BDL037_Suna_EyeTracking_Walk2_Render.mov,403,fixation,6957,232190.0,232290.0,100.0,231821.666667,00:03:52.19000,172.49,132.11,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole sky sky,plant_vertical
404,BDL037_Suna_EyeTracking_Walk2_Render.mov,404,fixation,6967,232491.666667,232625.0,133.333333,232156.666667,00:03:52.52500,178.39,139.1,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky sky sky,plant_vertical
405,BDL037_Suna_EyeTracking_Walk2_Render.mov,405,fixation,6971,232625.0,232758.333333,133.333333,232290.0,00:03:52.65800,152.82,198.76,-1000.0,-1000.0,,,,building pavement pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky sky sky,plant_horizontal plant_horizontal
406,BDL037_Suna_EyeTracking_Walk2_Render.mov,406,fixation,7045,235095.0,235228.333333,133.333333,234760.0,00:03:55.12800,197.28,81.83,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky sky,plant_vertical
407,BDL037_Suna_EyeTracking_Walk2_Render.mov,407,fixation,7112,237296.666667,237496.666667,200.0,236995.0,00:03:57.36300,144.46,8.24,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_vertical,plant_vertical
408,BDL037_Suna_EyeTracking_Walk2_Render.mov,408,fixation,7132,237965.0,238165.0,200.0,237663.333333,00:03:58.03200,130.03,65.48,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sign sky,plant_vertical
409,BDL037_Suna_EyeTracking_Walk2_Render.mov,409,fixation,7139,238165.0,238465.0,300.0,237896.666667,00:03:58.26500,123.22,59.52,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_vertical pole,plant_vertical
410,BDL037_Suna_EyeTracking_Walk2_Render.mov,410,fixation,7155,238798.333333,238898.333333,100.0,238430.0,00:03:58.79800,44.58,65.98,-1000.0,-1000.0,,,,building building building building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical,plant_vertical
411,BDL037_Suna_EyeTracking_Walk2_Render.mov,411,fixation,7175,239433.333333,239600.0,166.666667,239098.333333,00:03:59.46700,10.64,112.3,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical sky,
412,BDL037_Suna_EyeTracking_Walk2_Render.mov,412,fixation,7199,240233.333333,240368.333333,135.0,239898.333333,00:04:00.26700,230.65,60.88,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical pole sign sky,
413,BDL037_Suna_EyeTracking_Walk2_Render.mov,413,fixation,7206,240435.0,240668.333333,233.333333,240133.333333,00:04:00.50200,216.9,71.88,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical,plant_vertical
414,BDL037_Suna_EyeTracking_Walk2_Render.mov,414,fixation,7226,240935.0,241501.666667,566.666667,240800.0,00:04:01.16800,178.86,61.01,-1000.0,-1000.0,,,,bench_chair building building pavement plant_horizontal plant_vertical sign,plant_vertical
415,BDL037_Suna_EyeTracking_Walk2_Render.mov,415,fixation,7244,241770.0,241870.0,100.0,241401.666667,00:04:01.77000,129.26,186.04,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky,pavement
416,BDL037_Suna_EyeTracking_Walk2_Render.mov,416,fixation,7265,242470.0,242570.0,100.0,242101.666667,00:04:02.47000,154.13,192.85,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole sky sky,plant_horizontal
417,BDL037_Suna_EyeTracking_Walk2_Render.mov,417,fixation,7286,243171.666667,243271.666667,100.0,242803.333333,00:04:03.17200,144.37,194.85,-1000.0,-1000.0,,,,building car pavement pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky,person
418,BDL037_Suna_EyeTracking_Walk2_Render.mov,418,fixation,7295,243471.666667,243571.666667,100.0,243103.333333,00:04:03.47200,94.61,169.19,-1000.0,-1000.0,,,,pavement pavement person plant_horizontal plant_vertical plant_vertical plant_vertical sky sky sky,plant_vertical
419,BDL037_Suna_EyeTracking_Walk2_Render.mov,419,fixation,7336,244573.333333,245173.333333,600.0,244471.666667,00:04:04.84000,122.36,204.81,-1000.0,-1000.0,,,,building building building pavement person person plant_horizontal plant_horizontal plant_vertical sky,building
420,BDL037_Suna_EyeTracking_Walk2_Render.mov,420,fixation,7348,245206.666667,245373.333333,166.666667,244871.666667,00:04:05.24000,95.61,143.63,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky sky,person
421,BDL037_Suna_EyeTracking_Walk2_Render.mov,421,fixation,7356,245506.666667,245606.666667,100.0,245138.333333,00:04:05.50700,100.53,173.3,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical sky,
422,BDL037_Suna_EyeTracking_Walk2_Render.mov,422,fixation,7369,245941.666667,246041.666667,100.0,245573.333333,00:04:05.94200,94.79,181.62,-1000.0,-1000.0,,,,pavement pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky,person
423,BDL037_Suna_EyeTracking_Walk2_Render.mov,423,fixation,7433,248043.333333,248210.0,166.666667,247708.333333,00:04:08.07700,10.15,83.44,-1000.0,-1000.0,,,,building pavement pavement person plant_vertical plant_vertical,person
424,BDL037_Suna_EyeTracking_Walk2_Render.mov,424,fixation,7450,248578.333333,248778.333333,200.0,248276.666667,00:04:08.64500,141.92,51.7,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky,plant_vertical plant_vertical
425,BDL037_Suna_EyeTracking_Walk2_Render.mov,425,fixation,7454,248778.333333,248878.333333,100.0,248410.0,00:04:08.77800,118.26,59.68,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical pole sky,plant_vertical plant_vertical
426,BDL037_Suna_EyeTracking_Walk2_Render.mov,426,fixation,7462,249045.0,249145.0,100.0,248676.666667,00:04:09.04500,32.64,119.63,-1000.0,-1000.0,,,,building pavement person person plant_horizontal plant_horizontal plant_vertical pole sky,plant_vertical
427,BDL037_Suna_EyeTracking_Walk2_Render.mov,427,fixation,7476,249245.0,249880.0,635.0,249143.333333,00:04:09.51200,93.05,181.71,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_vertical sky,
428,BDL037_Suna_EyeTracking_Walk2_Render.mov,428,fixation,7498,249880.0,250713.333333,833.333333,249878.333333,00:04:10.24700,121.6,212.79,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_vertical sky,
429,BDL037_Suna_EyeTracking_Walk2_Render.mov,429,fixation,7514,250780.0,250880.0,100.0,250411.666667,00:04:10.78000,101.58,201.75,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky,
430,BDL037_Suna_EyeTracking_Walk2_Render.mov,430,fixation,7595,253450.0,253616.666667,166.666667,253115.0,00:04:13.48300,3.25,52.52,-1000.0,-1000.0,,,,pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical,
431,BDL037_Suna_EyeTracking_Walk2_Render.mov,431,fixation,7602,253685.0,253851.666667,166.666667,253350.0,00:04:13.71800,2.16,73.67,-1000.0,-1000.0,,,,pavement pavement pavement person plant_horizontal plant_vertical plant_vertical plant_vertical sky,
432,BDL037_Suna_EyeTracking_Walk2_Render.mov,432,fixation,7618,254185.0,254385.0,200.0,253883.333333,00:04:14.25200,9.12,55.27,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky,plant_vertical
433,BDL037_Suna_EyeTracking_Walk2_Render.mov,433,fixation,7623,254385.0,254518.333333,133.333333,254050.0,00:04:14.41800,5.91,66.3,-1000.0,-1000.0,,,,pavement pavement pavement person plant_vertical plant_vertical plant_vertical sky sky,plant_vertical
434,BDL037_Suna_EyeTracking_Walk2_Render.mov,434,fixation,7633,254618.333333,254951.666667,333.333333,254383.333333,00:04:14.75200,41.54,58.68,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical,plant_vertical
435,BDL037_Suna_EyeTracking_Walk2_Render.mov,435,fixation,7643,255053.333333,255220.0,166.666667,254718.333333,00:04:15.08700,98.37,184.3,-1000.0,-1000.0,,,,pavement pavement person plant_vertical sky sky,person
436,BDL037_Suna_EyeTracking_Walk2_Render.mov,436,fixation,7662,255720.0,255820.0,100.0,255351.666667,00:04:15.72000,85.85,101.35,-1000.0,-1000.0,,,,building building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sculpture sky,plant_vertical
437,BDL037_Suna_EyeTracking_Walk2_Render.mov,437,fixation,7680,256286.666667,256421.666667,135.0,255951.666667,00:04:16.32000,182.63,76.81,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_vertical sky,
438,BDL037_Suna_EyeTracking_Walk2_Render.mov,438,fixation,7684,256455.0,256555.0,100.0,256086.666667,00:04:16.45500,218.64,75.26,-1000.0,-1000.0,,,,building building building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole sky sky,plant_vertical
439,BDL037_Suna_EyeTracking_Walk2_Render.mov,439,fixation,7689,256621.666667,256721.666667,100.0,256253.333333,00:04:16.62200,162.02,192.28,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky sky,pavement
440,BDL037_Suna_EyeTracking_Walk2_Render.mov,440,fixation,7704,257088.333333,257255.0,166.666667,256753.333333,00:04:17.12200,221.44,15.78,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky,sky plant_vertical
441,BDL037_Suna_EyeTracking_Walk2_Render.mov,441,fixation,7721,257690.0,257790.0,100.0,257321.666667,00:04:17.69000,263.26,17.59,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical sky,
442,BDL037_Suna_EyeTracking_Walk2_Render.mov,442,fixation,7727,257856.666667,257990.0,133.333333,257521.666667,00:04:17.89000,257.43,25.38,-1000.0,-1000.0,,,,building building building pavement pavement plant_horizontal plant_vertical,
443,BDL037_Suna_EyeTracking_Walk2_Render.mov,443,fixation,7737,258223.333333,258323.333333,100.0,257855.0,00:04:18.22300,166.81,4.52,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical sky,
444,BDL037_Suna_EyeTracking_Walk2_Render.mov,444,fixation,7741,258323.333333,258490.0,166.666667,257988.333333,00:04:18.35700,147.12,21.69,-1000.0,-1000.0,,,,building building pavement pavement plant_horizontal sky,building
445,BDL037_Suna_EyeTracking_Walk2_Render.mov,445,fixation,7747,258490.0,258690.0,200.0,258188.333333,00:04:18.55700,153.56,35.43,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_vertical plant_vertical sky,building
446,BDL037_Suna_EyeTracking_Walk2_Render.mov,446,fixation,7760,258956.666667,259091.666667,135.0,258621.666667,00:04:18.99000,163.31,208.54,-1000.0,-1000.0,,,,building building building pavement plant_horizontal plant_horizontal plant_vertical sky,pavement
