,Unnamed: 0,filename,frame,subset,dog,class_count,class_list
1202,1202,7b98fa9c-9729.jpg,9729,test,suna,14,pole pavement plant_horizontal plant_horizontal building sculpture plant_horizontal building building plant_vertical sky plant_vertical plant_vertical sky
1203,1203,fa1225db-9461.jpg,9461,test,suna,14,pavement plant_horizontal plant_vertical plant_horizontal plant_horizontal plant_vertical building building building pole building plant_vertical sky sky
1204,1204,3e8f05b2-19733.jpg,19733,test,suna,8,pavement plant_horizontal plant_horizontal plant_vertical building plant_vertical building sky
1205,1205,c03d723d-8559.jpg,8559,test,suna,4,plant_horizontal building pavement plant_vertical
1206,1206,e44f94dd-6356.jpg,6356,test,suna,10,plant_horizontal plant_horizontal pavement plant_vertical building person building sky plant_vertical sky
1207,1207,f120eee4-17862.jpg,17862,test,suna,11,sign plant_vertical plant_horizontal pavement plant_horizontal plant_vertical building building plant_horizontal sky sky
1208,1208,11eddce0-21742.jpg,21742,test,suna,13,person pavement pavement pavement pavement car car plant_vertical sky building plant_vertical building sky
1209,1209,4f1ef6da-20204.jpg,20204,test,suna,8,pavement building pole plant_vertical building person plant_horizontal sky
1210,1210,eac40082-6386.jpg,6386,test,suna,8,building sky pavement plant_horizontal plant_vertical person plant_vertical sky
1211,1211,642ad45f-21457.jpg,21457,test,suna,14,person person pavement car car building plant_vertical sky sky pole pavement plant_vertical building sky
1212,1212,7c690cce-21898.jpg,21898,test,suna,11,plant_horizontal plant_vertical pavement car car car plant_vertical building sky sky sky
1213,1213,ac002cf3-15678.jpg,15678,test,suna,13,building person pavement car car plant_horizontal plant_horizontal plant_vertical building building building plant_vertical sky
1214,1214,6437bdd7-23876.jpg,23876,test,suna,11,person building pavement building pavement plant_horizontal building plant_vertical plant_vertical building building
1215,1215,911e37e2-6763.jpg,6763,test,suna,1,plant_vertical
1216,1216,6707cb03-18264.jpg,18264,test,suna,5,pavement plant_vertical sky building car
1217,1217,4b3d8eae-8127.jpg,8127,test,suna,2,pavement plant_horizontal
1218,1218,0bb0b67c-8828.jpg,8828,test,suna,5,pavement plant_horizontal plant_horizontal plant_vertical building
1219,1219,a84755fb-23094.jpg,23094,test,suna,3,pavement bench_chair plant_vertical
1220,1220,7e93770d-15591.jpg,15591,test,suna,12,person plant_horizontal pavement plant_vertical car car building building plant_vertical building sky sky
1221,1221,7e93770d-15591.jpg,15591,test,suna,12,person plant_horizontal pavement plant_vertical car car building building plant_vertical building sky sky
1222,1222,d4bc18f1-18980.jpg,18980,test,suna,7,car car pavement plant_horizontal plant_vertical sky sky
1223,1223,d4bc18f1-18980.jpg,18980,test,suna,7,car car pavement plant_horizontal plant_vertical sky sky
1224,1224,ef722188-14256.jpg,14256,test,suna,9,person sky sky sky car bus plant_vertical pavement plant_vertical
1225,1225,fd6fa170-15321.jpg,15321,test,suna,7,person sky pavement car plant_vertical scooter plant_vertical
1226,1226,2173a07e-14830.jpg,14830,test,suna,4,pavement bus person pole
1227,1227,4bae7e4c-14759.jpg,14759,test,suna,4,person pavement pole bus
1228,1228,e8a5aac4-14687.jpg,14687,test,suna,6,sky pavement bus car pole building
1229,1229,ab12e98b-14590.jpg,14590,test,suna,4,sky pavement bus car
1230,1230,cb92eec9-17334.jpg,17334,test,suna,7,sky pavement scooter scooter pole plant_vertical scooter
1231,1231,cb92eec9-17334.jpg,17334,test,suna,7,sky pavement scooter scooter pole plant_vertical scooter
1232,1232,cb92eec9-17334.jpg,17334,test,suna,7,sky pavement scooter scooter pole plant_vertical scooter
