,/Users/pslive1/Documents/Walk_Projext/BDL037_Suna_Walk_Take2/BDL037_Suna_EyeTracking_Walk2_Render/BDL037_Suna_EyeTracking_Walk2_Render.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,SubjectGender,SubjectAge,Notes,all_classes,fixation_classes,fixation_classes_no_background,union_areas,percentage_area
261,BDL037_Suna_EyeTracking_Walk2_Render.mov,261,fixation,4730,157865.0,157965.0,100.0,157496.666667,00:02:37.86500,201.14,164.47,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky,person: 0.9707536557930259 background: 0.02924634420697413,person: 1.0,0.669501953125,building:0.06732747395833333 person:0.0726953125 pavement:0.20092447916666667 plant_vertical:0.16430013020833334 sky:0.086640625 plant_horizontal:0.12669596354166668
262,BDL037_Suna_EyeTracking_Walk2_Render.mov,262,fixation,4736,158065.0,158165.0,100.0,157696.666667,00:02:38.06500,167.92,163.08,-1000.0,-1000.0,,,,building building building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky,person: 0.06512605042016807 sky: 0.0661764705882353 plant_vertical: 0.7163865546218487 background: 0.15231092436974789,person: 0.0768277571251549 sky: 0.07806691449814127 plant_vertical: 0.8451053283767038,0.6630533854166667,person:0.09725260416666667 building:0.07861328125 pavement:0.18559244791666665 plant_vertical:0.17366536458333331 sky:0.085322265625 plant_horizontal:0.10415690104166667
263,BDL037_Suna_EyeTracking_Walk2_Render.mov,263,fixation,4765,158865.0,159266.666667,401.666667,158665.0,00:02:39.03300,422.92,144.98,-1000.0,-1000.0,,,,bench_chair building building building pavement person plant_horizontal plant_horizontal plant_vertical pole pole sky,person: 1.0 background: 0.0,person: 1.0,0.87728515625,plant_horizontal:0.42053059895833333 bench_chair:0.021207682291666665 building:0.379443359375 person:0.15718424479166668 sky:0.013264973958333334 pole:0.0026432291666666666 plant_vertical:0.027864583333333335 pavement:0.016471354166666667
264,BDL037_Suna_EyeTracking_Walk2_Render.mov,264,fixation,4792,159933.333333,160033.333333,100.0,159565.0,00:02:39.93300,472.04,173.35,-1000.0,-1000.0,,,,bench_chair building building pavement person plant_horizontal pole sky,plant_horizontal: 0.4359341445955619 person: 0.5640658554044381 background: 0.0,plant_horizontal: 0.4359341445955619 person: 0.5640658554044381,0.84384765625,plant_horizontal:0.48114908854166666 building:0.24051757812500002 pole:0.0017154947916666666 person:0.15800455729166665 bench_chair:0.01892578125 pavement:0.012373046875 sky:0.004840494791666667
265,BDL037_Suna_EyeTracking_Walk2_Render.mov,265,fixation,4832,161268.333333,161368.333333,100.0,160900.0,00:02:41.26800,466.5,299.55,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_vertical plant_vertical sky sky sky,pavement: 1.0 background: 0.0,pavement: 1.0,0.8125423177083333,person:0.08200846354166667 sky:0.177548828125 building:0.056559244791666664 plant_vertical:0.23393554687499998 pavement:0.26801106770833333 plant_horizontal:0.04814127604166667
266,BDL037_Suna_EyeTracking_Walk2_Render.mov,266,fixation,4843,161603.333333,161736.666667,133.333333,161268.333333,00:02:41.63700,238.08,241.15,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky sky,person: 1.0 background: 0.0,person: 1.0,0.77408203125,person:0.08564778645833333 sky:0.16044921875 building:0.06872721354166667 plant_vertical:0.22646809895833334 pavement:0.23644205729166667 plant_horizontal:0.05322591145833333
267,BDL037_Suna_EyeTracking_Walk2_Render.mov,267,fixation,4847,161736.666667,161903.333333,166.666667,161401.666667,00:02:41.77000,242.99,229.8,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_vertical plant_vertical plant_vertical sky sky,person: 1.0 background: 0.0,person: 1.0,0.74681640625,sky:0.14591471354166669 person:0.08351236979166667 building:0.05994466145833334 plant_vertical:0.19775390625 pavement:0.24056640625 plant_horizontal:0.06664713541666667
268,BDL037_Suna_EyeTracking_Walk2_Render.mov,268,fixation,4853,161903.333333,162136.666667,233.333333,161601.666667,00:02:41.97000,226.59,235.24,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky sky,person: 1.0 background: 0.0,person: 1.0,0.7538118489583333,person:0.08945963541666667 building:0.06348632812499999 sky:0.15812174479166669 plant_vertical:0.18623697916666668 pavement:0.21796875 plant_horizontal:0.054918619791666665
269,BDL037_Suna_EyeTracking_Walk2_Render.mov,269,fixation,4860,162136.666667,162336.666667,200.0,161835.0,00:02:42.20300,234.02,225.27,-1000.0,-1000.0,,,,building building building pavement person plant_horizontal plant_horizontal plant_vertical sky sky sky,person: 1.0 background: 0.0,person: 1.0,0.7222819010416667,person:0.0743359375 sky:0.14654622395833333 building:0.096962890625 plant_vertical:0.19531901041666666 pavement:0.18897786458333332 plant_horizontal:0.06280598958333333
270,BDL037_Suna_EyeTracking_Walk2_Render.mov,270,fixation,4866,162336.666667,162536.666667,200.0,162035.0,00:02:42.40300,214.48,245.94,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky sky,person: 1.0 background: 0.0,person: 1.0,0.7061588541666667,person:0.08416015625 building:0.06130208333333334 sky:0.15004231770833332 plant_vertical:0.19089192708333333 pavement:0.18145833333333333 plant_horizontal:0.05775390625
271,BDL037_Suna_EyeTracking_Walk2_Render.mov,271,fixation,4872,162570.0,162736.666667,166.666667,162235.0,00:02:42.60300,250.5,255.95,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky,person: 1.0 background: 0.0,person: 1.0,0.795224609375,person:0.087548828125 sky:0.14138020833333334 building:0.05743815104166667 plant_vertical:0.18601562500000002 pavement:0.2510221354166667 plant_horizontal:0.1044140625
272,BDL037_Suna_EyeTracking_Walk2_Render.mov,272,fixation,4887,163071.666667,163238.333333,166.666667,162736.666667,00:02:43.10500,162.73,99.33,-1000.0,-1000.0,,,,building building building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky sky sky,sky: 1.0 background: 0.0,sky: 1.0,0.754384765625,person:0.09005533854166667 sky:0.13032552083333332 building:0.09806640624999999 pavement:0.29494140625 plant_horizontal:0.032454427083333334 plant_vertical:0.151357421875
273,BDL037_Suna_EyeTracking_Walk2_Render.mov,273,fixation,4897,163405.0,163538.333333,133.333333,163070.0,00:02:43.43800,205.14,131.71,-1000.0,-1000.0,,,,building building building pavement person plant_horizontal plant_vertical plant_vertical sky sky sky,person: 0.7435320584926884 sky: 0.008998875140607425 background: 0.24746906636670415,person: 0.9880418535127056 sky: 0.01195814648729447,0.7143098958333334,person:0.08638671875 sky:0.13091796875 building:0.08454427083333332 plant_horizontal:0.012311197916666667 pavement:0.2835546875 plant_vertical:0.14798177083333333
274,BDL037_Suna_EyeTracking_Walk2_Render.mov,274,fixation,4900,163538.333333,163638.333333,100.0,163170.0,00:02:43.53800,193.62,127.27,-1000.0,-1000.0,,,,building building building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky sky,person: 0.33858267716535434 sky: 0.2722159730033746 background: 0.3892013498312711,person: 0.5543278084714549 sky: 0.44567219152854515,0.7909537760416666,person:0.084677734375 building:0.09034179687499999 sky:0.129404296875 plant_horizontal:0.072744140625 pavement:0.28708984375 plant_vertical:0.16326497395833334
275,BDL037_Suna_EyeTracking_Walk2_Render.mov,275,fixation,4907,163705.0,163938.333333,233.333333,163403.333333,00:02:43.77200,186.41,123.48,-1000.0,-1000.0,,,,building building building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky sky,person: 0.09111361079865017 sky: 0.562429696287964 background: 0.3464566929133858,person: 0.13941480206540446 sky: 0.8605851979345955,0.7513313802083333,person:0.084482421875 sky:0.1305859375 building:0.075009765625 plant_horizontal:0.09359700520833333 pavement:0.25892252604166666 plant_vertical:0.13160807291666668
276,BDL037_Suna_EyeTracking_Walk2_Render.mov,276,fixation,4915,163938.333333,164205.0,266.666667,163670.0,00:02:44.03800,223.39,165.94,-1000.0,-1000.0,,,,building building building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky sky sky,person: 1.0 background: 0.0,person: 1.0,0.7527083333333333,person:0.09058919270833334 building:0.07505859375 sky:0.11895833333333333 pavement:0.2602766927083333 plant_vertical:0.15059244791666668 plant_horizontal:0.088564453125
277,BDL037_Suna_EyeTracking_Walk2_Render.mov,277,fixation,4923,164205.0,164473.333333,268.333333,163938.333333,00:02:44.30700,194.48,88.54,-1000.0,-1000.0,,,,building building pavement pavement person plant_horizontal plant_horizontal plant_vertical sky sky sky,person: 1.0 background: 0.0,person: 1.0,0.7656966145833334,person:0.09695638020833333 building:0.066103515625 pavement:0.35616210937500004 plant_vertical:0.13889322916666666 sky:0.09766276041666667 plant_horizontal:0.07284505208333333
278,BDL037_Suna_EyeTracking_Walk2_Render.mov,278,fixation,4932,164506.666667,164806.666667,300.0,164238.333333,00:02:44.60700,175.13,50.09,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_horizontal plant_vertical sky sky sky,person: 1.0 background: 0.0,person: 1.0,0.755439453125,person:0.10373046875 building:0.07773111979166666 plant_vertical:0.14208658854166667 pavement:0.299404296875 sky:0.08756510416666666 plant_horizontal:0.05736653645833334
279,BDL037_Suna_EyeTracking_Walk2_Render.mov,279,fixation,4955,165073.333333,165741.666667,668.333333,165005.0,00:02:45.37300,151.62,18.53,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical sky sky sky,person: 0.6344206974128234 sky: 0.14623172103487064 background: 0.21934758155230596,person: 0.8126801152737753 sky: 0.1873198847262248,0.76240234375,person:0.11710611979166667 building:0.06620768229166667 pavement:0.28986002604166666 plant_vertical:0.13140950520833333 sky:0.10911458333333332 plant_horizontal:0.05986002604166667
280,BDL037_Suna_EyeTracking_Walk2_Render.mov,280,fixation,4967,165741.666667,165875.0,133.333333,165406.666667,00:02:45.77500,155.16,114.18,-1000.0,-1000.0,,,,building building pavement pavement person plant_horizontal plant_vertical plant_vertical plant_vertical sky sky sky,person: 0.9797525309336333 background: 0.020247469066366704,person: 1.0,0.7161295572916667,person:0.15358723958333334 sky:0.12597005208333334 plant_vertical:0.196220703125 building:0.07044270833333333 pavement:0.18334635416666667 plant_horizontal:0.030419921875
281,BDL037_Suna_EyeTracking_Walk2_Render.mov,281,fixation,5008,166308.333333,168043.333333,1735.0,166775.0,00:02:47.14300,138.05,115.66,-1000.0,-1000.0,,,,building building pavement pavement person plant_horizontal plant_vertical plant_vertical plant_vertical sky sky sky,person: 1.0 background: 0.0,person: 1.0,0.734033203125,person:0.156806640625 building:0.082919921875 plant_vertical:0.20020833333333335 sky:0.110244140625 plant_horizontal:0.03244140625 pavement:0.16482747395833333
282,BDL037_Suna_EyeTracking_Walk2_Render.mov,282,fixation,5074,168545.0,170246.666667,1701.6666670000002,168976.666667,00:02:49.34500,292.97,54.02,-1000.0,-1000.0,,,,bench_chair building pavement pavement person plant_horizontal plant_vertical plant_vertical plant_vertical pole sky,person: 0.03199174406604747 building: 0.06604747162022703 plant_vertical: 0.8751289989680082 background: 0.026831785345717233,person: 0.032873806998939555 building: 0.06786850477200425 plant_vertical: 0.8992576882290562,0.8689583333333334,person:0.06320963541666667 building:0.3100227864583333 plant_horizontal:0.34714192708333336 bench_chair:0.013365885416666667 sky:0.068486328125 plant_vertical:0.16020833333333334 pavement:0.03160807291666667 pole:0.0038053385416666665
283,BDL037_Suna_EyeTracking_Walk2_Render.mov,283,fixation,5123,170915.0,171148.333333,233.333333,170613.333333,00:02:50.98200,162.19,25.48,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky sky sky,person: 0.47131608548931386 sky: 0.2609673790776153 background: 0.2677165354330709,person: 0.6436251920122887 sky: 0.3563748079877112,0.7964029947916667,person:0.16709309895833332 plant_vertical:0.15635091145833335 building:0.083408203125 sky:0.12733723958333334 pavement:0.25288736979166665 plant_horizontal:0.05490885416666666
284,BDL037_Suna_EyeTracking_Walk2_Render.mov,284,fixation,5128,171148.333333,171248.333333,100.0,170780.0,00:02:51.14800,159.97,11.51,-1000.0,-1000.0,,,,building building building pavement person plant_vertical plant_vertical plant_vertical plant_vertical sky sky sky,sky: 0.8984962406015038 background: 0.10150375939849623,sky: 1.0,0.6622526041666666,person:0.17462890625 building:0.08924804687499999 plant_vertical:0.17677408854166668 sky:0.12881510416666667 pavement:0.13173502604166668
285,BDL037_Suna_EyeTracking_Walk2_Render.mov,285,fixation,5137,171415.0,171548.333333,133.333333,171080.0,00:02:51.44800,173.77,2.91,-1000.0,-1000.0,,,,building building building pavement person plant_vertical sky sky sky,sky: 0.7685009487666035 background: 0.2314990512333966,sky: 1.0,0.7840787760416666,person:0.173271484375 plant_vertical:0.16317708333333333 building:0.11464192708333334 sky:0.13427734375 pavement:0.22826497395833334
286,BDL037_Suna_EyeTracking_Walk2_Render.mov,286,fixation,5165,172081.666667,172750.0,668.333333,172015.0,00:02:52.38300,188.83,58.0,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_vertical sky sky sky,sky: 1.0 background: 0.0,sky: 1.0,0.8221809895833333,person:0.178798828125 sky:0.23073567708333334 plant_vertical:0.18112955729166666 building:0.07073567708333334 pavement:0.18101888020833334 plant_horizontal:0.026656901041666667
287,BDL037_Suna_EyeTracking_Walk2_Render.mov,287,fixation,5178,172783.333333,172950.0,166.666667,172448.333333,00:02:52.81700,188.56,66.65,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_horizontal plant_vertical sky sky sky,sky: 1.0 background: 0.0,sky: 1.0,0.7999283854166667,person:0.16735677083333333 sky:0.262099609375 plant_vertical:0.165537109375 building:0.056868489583333334 plant_horizontal:0.04111653645833333 pavement:0.143203125
288,BDL037_Suna_EyeTracking_Walk2_Render.mov,288,fixation,5184,172950.0,173150.0,200.0,172648.333333,00:02:53.01700,164.88,21.67,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_vertical sky sky sky,sky: 0.4850657108721625 sky: 0.468936678614098 background: 0.045997610513739545,sky: 0.5084533500313086 sky: 0.4915466499686913,0.8163834635416667,person:0.17107747395833334 sky:0.312080078125 plant_vertical:0.1633984375 building:0.06663736979166666 plant_horizontal:0.027587890625 pavement:0.16017252604166668
289,BDL037_Suna_EyeTracking_Walk2_Render.mov,289,fixation,5195,173350.0,173483.333333,133.333333,173015.0,00:02:53.38300,226.21,72.92,-1000.0,-1000.0,,,,building person plant_horizontal plant_vertical sky sky sky,person: 0.33169360505973294 sky: 0.25439212930428673 sky: 0.4139142656359803 background: 0.0,person: 0.33169360505973294 sky: 0.25439212930428673 sky: 0.4139142656359803,0.653671875,person:0.15956380208333334 plant_vertical:0.178125 sky:0.3450065104166667 building:0.031204427083333333 plant_horizontal:0.035625
290,BDL037_Suna_EyeTracking_Walk2_Render.mov,290,fixation,5199,173483.333333,173618.333333,135.0,173148.333333,00:02:53.51700,262.92,124.4,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky,person: 1.0 background: 0.0,person: 1.0,0.7830338541666667,person:0.15568684895833335 plant_vertical:0.17183268229166665 sky:0.25504231770833335 building:0.03380208333333334 plant_horizontal:0.13037760416666666 pavement:0.14315104166666667
291,BDL037_Suna_EyeTracking_Walk2_Render.mov,291,fixation,5215,173618.333333,174585.0,966.666667,173683.333333,00:02:54.05200,186.84,69.15,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky sky sky,person: 0.36796536796536794 sky: 0.2813852813852814 sky: 0.2571428571428571 background: 0.09350649350649351,person: 0.4059216809933142 sky: 0.3104106972301815 sky: 0.2836676217765043,0.7985677083333333,person:0.15519205729166666 building:0.04798177083333333 sky:0.2328776041666667 plant_vertical:0.19389322916666668 pavement:0.17194010416666666 plant_horizontal:0.042373046875
292,BDL037_Suna_EyeTracking_Walk2_Render.mov,292,fixation,5235,174585.0,174953.333333,368.333333,174350.0,00:02:54.71800,146.83,105.21,-1000.0,-1000.0,,,,pavement person plant_vertical plant_vertical sky sky sky,person: 1.0 background: 0.0,person: 1.0,0.6868001302083333,person:0.243720703125 sky:0.2781217447916667 plant_vertical:0.17861979166666667 pavement:0.10650390625
293,BDL037_Suna_EyeTracking_Walk2_Render.mov,293,fixation,5255,175320.0,175520.0,200.0,175018.333333,00:02:55.38700,281.01,84.9,-1000.0,-1000.0,,,,bench_chair bench_chair bench_chair building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.848369140625,pavement:0.3808235677083333 plant_horizontal:0.25415364583333333 bench_chair:0.022001953125 building:0.0546484375 sky:0.012591145833333333 person:0.013284505208333333 plant_vertical:0.1608658854166667 pole:0.0030338541666666665
